userID,trajID,poiID,startTime,endTime,#photo,trajLen,poiDuration
23322134@N02,800,2,1672531200,1672531220,168,5,1
69271250@N00,2828,4,1672531200,1672531220,169,4,1
69271250@N00,2828,10,1672531200,1672531220,170,4,1
69271250@N00,2828,1672531200,1672531220,6,171,4,1
69271250@N00,2828,12,1672531200,1672531220,172,4,1
40303166@N06,1704,4,1672531200,1672531220,173,3,1
40303166@N06,1704,1672531200,1672531220,6,174,3,1
40303166@N06,1704,12,1672531200,1672531220,175,3,1
59411532@N02,2511,4,1672531200,1672531220,176,3,1
59411532@N02,2511,1672531200,1672531220,6,177,3,1
59411532@N02,2511,12,1672531200,1672531220,178,3,1
42118699@N08,1774,4,1672531200,1672531220,179,4,1
42118699@N08,1774,1672531200,1672531220,6,180,4,1
42118699@N08,1774,11,1672531200,1672531220,181,4,1
42118699@N08,1774,12,1672531200,1672531220,182,4,1
89138020@N00,3484,4,1672531200,1672531220,183,5,1
89138020@N00,3484,7,1672531200,1672531220,184,5,1
89138020@N00,3484,2,1672531200,1672531220,185,5,1
89138020@N00,3484,1672531200,1672531220,6,186,5,1
89138020@N00,3484,12,1672531200,1672531220,187,5,1
44813763@N07,1962,4,1672531200,1672531220,188,4,1
44813763@N07,1962,1672531200,1672531220,6,189,4,1
44813763@N07,1962,2,1672531200,1672531220,190,4,1
44813763@N07,1962,12,1672531200,1672531220,191,4,1
11928454@N04,217,4,1672531200,1672531220,192,11,1
11928454@N04,217,11,1672531200,1672531220,193,11,1
11928454@N04,217,1672531200,1672531220,6,194,11,1
11928454@N04,217,9,1672531200,1672531220,195,11,1
11928454@N04,217,10,1672531200,1672531220,196,11,1
11928454@N04,217,1,1672531200,1672531220,197,11,1
11928454@N04,217,8,1672531200,1672531220,198,11,1
11928454@N04,217,2,1672531200,1672531220,199,11,1
11928454@N04,217,5,1672531200,1672531220,200,11,1
11928454@N04,217,7,1672531200,1672531220,201,11,1
11928454@N04,217,12,1672531200,1672531220,202,11,1
33244915@N00,1324,4,1672531200,1672531220,203,5,1
33244915@N00,1324,1672531200,1672531220,6,204,5,1
33244915@N00,1324,8,1672531200,1672531220,205,5,1
33244915@N00,1324,7,1672531200,1672531220,206,5,1
33244915@N00,1324,12,1672531200,1672531220,207,5,1
91407288@N07,3574,1672531200,1672531220,6,208,6,1
91407288@N07,3574,1,1672531200,1672531220,209,6,1
91407288@N07,3574,4,1672531200,1672531220,210,6,1
91407288@N07,3574,10,1672531200,1672531220,211,6,1
91407288@N07,3574,5,1672531200,1672531220,212,6,1
91407288@N07,3574,11,1672531200,1672531220,213,6,1
30042168@N03,1219,1672531200,1672531220,6,214,3,1
30042168@N03,1219,2,1672531200,1672531220,215,3,1
30042168@N03,1219,11,1672531200,1672531220,216,3,1
42399173@N05,1788,1672531200,1672531220,6,217,6,1
42399173@N05,1788,4,1672531200,1672531220,218,6,1
42399173@N05,1788,1,1672531200,1672531220,219,6,1
42399173@N05,1788,13,1672531200,1672531220,220,6,1
42399173@N05,1788,8,1672531200,1672531220,221,6,1
42399173@N05,1788,11,1672531200,1672531220,222,6,1
13880897@N06,379,12,1672531200,1672531220,223,5,1
13880897@N06,379,1,1672531200,1672531220,224,5,1
13880897@N06,379,8,1672531200,1672531220,225,5,1
13880897@N06,379,1672531200,1672531220,6,226,5,1
13880897@N06,379,5,1672531200,1672531220,227,5,1
27429042@N08,1060,12,1672531200,1672531220,228,3,1
27429042@N08,1060,8,1672531200,1672531220,229,3,1
27429042@N08,1060,5,1672531200,1672531220,230,3,1
34390084@N07,1398,12,1672531200,1672531220,231,4,1
34390084@N07,1398,7,1672531200,1672531220,232,4,1
34390084@N07,1398,8,1672531200,1672531220,233,4,1
34390084@N07,1398,5,1672531200,1672531220,234,4,1
49169223@N00,2187,12,1672531200,1672531220,235,7,1
49169223@N00,2187,10,1672531200,1672531220,236,7,1
49169223@N00,2187,3,1672531200,1672531220,237,7,1
49169223@N00,2187,1672531200,1672531220,6,238,7,1
49169223@N00,2187,7,1672531200,1672531220,239,7,1
49169223@N00,2187,2,1672531200,1672531220,240,7,1
49169223@N00,2187,5,1672531200,1672531220,241,7,1
88078923@N04,3451,12,1672531200,1672531220,242,4,1
88078923@N04,3451,13,1672531200,1672531220,243,4,1
88078923@N04,3451,2,1672531200,1672531220,244,4,1
88078923@N04,3451,5,1672531200,1672531220,245,4,1
126977796@N08,297,12,1672531200,1672531220,246,6,1
126977796@N08,297,1,1672531200,1672531220,247,6,1
126977796@N08,297,4,1672531200,1672531220,248,6,1
126977796@N08,297,1672531200,1672531220,6,249,6,1
126977796@N08,297,7,1672531200,1672531220,250,6,1
126977796@N08,297,5,1672531200,1672531220,251,6,1
32372198@N00,1294,12,1672531200,1672531220,252,3,1
32372198@N00,1294,4,1672531200,1672531220,253,3,1
32372198@N00,1294,5,1672531200,1672531220,254,3,1
33244915@N00,1322,2,1672531200,1672531220,255,6,1
33244915@N00,1322,5,1672531200,1672531220,256,6,1
33244915@N00,1322,10,1672531200,1672531220,257,6,1
33244915@N00,1322,4,1672531200,1672531220,258,6,1
33244915@N00,1322,1672531200,1672531220,6,259,6,1
33244915@N00,1322,3,1672531200,1672531220,260,6,1
27527078@N05,1068,2,1672531200,1672531220,261,7,1
27527078@N05,1068,11,1672531200,1672531220,262,7,1
27527078@N05,1068,12,1672531200,1672531220,263,7,1
27527078@N05,1068,10,1672531200,1672531220,264,7,1
27527078@N05,1068,1,1672531200,1672531220,265,7,1
27527078@N05,1068,1672531200,1672531220,6,266,7,1
27527078@N05,1068,3,1672531200,1672531220,267,7,1
23673310@N02,819,2,1672531200,1672531220,268,4,1
23673310@N02,819,12,1672531200,1672531220,269,4,1
23673310@N02,819,1672531200,1672531220,6,270,4,1
23673310@N02,819,3,1672531200,1672531220,271,4,1
35034363370@N01,1417,2,1672531200,1672531220,272,11,1
35034363370@N01,1417,1,1672531200,1672531220,273,11,1
35034363370@N01,1417,9,1672531200,1672531220,274,11,1
35034363370@N01,1417,10,1672531200,1672531220,275,11,1
35034363370@N01,1417,8,1672531200,1672531220,276,11,1
35034363370@N01,1417,7,1672531200,1672531220,277,11,1
35034363370@N01,1417,12,1672531200,1672531220,278,11,1
35034363370@N01,1417,1672531200,1672531220,6,279,11,1
35034363370@N01,1417,13,1672531200,1672531220,280,11,1
35034363370@N01,1417,4,1672531200,1672531220,281,11,1
35034363370@N01,1417,3,1672531200,1672531220,282,11,1
29845947@N00,1199,1672531200,1672531220,6,283,3,1
29845947@N00,1199,2,1672531200,1672531220,284,3,1
29845947@N00,1199,1,1672531200,1672531220,285,3,1
76151808@N00,3006,1672531200,1672531220,6,286,3,1
76151808@N00,3006,2,1672531200,1672531220,287,3,1
76151808@N00,3006,1,1672531200,1672531220,288,3,1
95555269@N00,3690,1672531200,1672531220,6,289,4,1
95555269@N00,3690,9,1672531200,1672531220,290,4,1
95555269@N00,3690,12,1672531200,1672531220,291,4,1
95555269@N00,3690,1,1672531200,1672531220,292,4,1
18307147@N00,562,1672531200,1672531220,6,293,3,1
18307147@N00,562,10,1672531200,1672531220,294,3,1
18307147@N00,562,1,1672531200,1672531220,295,3,1
90123960@N00,3520,1672531200,1672531220,6,296,4,1
90123960@N00,3520,8,1672531200,1672531220,297,4,1
90123960@N00,3520,13,1672531200,1672531220,298,4,1
90123960@N00,3520,1,1672531200,1672531220,299,4,1
131918782@N02,335,1672531200,1672531220,6,300,4,1
131918782@N02,335,4,1672531200,1672531220,301,4,1
131918782@N02,335,12,1672531200,1672531220,302,4,1
131918782@N02,335,1,1672531200,1672531220,303,4,1
27270108@N05,1039,1672531200,1672531220,6,304,3,1
27270108@N05,1039,5,1672531200,1672531220,305,3,1
27270108@N05,1039,1,1672531200,1672531220,306,3,1
44124305550@N01,1896,1672531200,1672531220,6,307,3,1
44124305550@N01,1896,5,1672531200,1672531220,308,3,1
44124305550@N01,1896,1,1672531200,1672531220,309,3,1
27429042@N08,1058,1672531200,1672531220,6,310,3,1
27429042@N08,1058,8,1672531200,1672531220,311,3,1
27429042@N08,1058,1,1672531200,1672531220,312,3,1
34390084@N07,1400,1672531200,1672531220,6,313,3,1
34390084@N07,1400,8,1672531200,1672531220,314,3,1
34390084@N07,1400,1,1672531200,1672531220,315,3,1
28203925@N08,1100,1672531200,1672531220,6,316,4,1
28203925@N08,1100,13,1672531200,1672531220,317,4,1
28203925@N08,1100,8,1672531200,1672531220,318,4,1
28203925@N08,1100,1,1672531200,1672531220,319,4,1
29865634@N04,1204,1672531200,1672531220,6,320,3,1
29865634@N04,1204,4,1672531200,1672531220,321,3,1
29865634@N04,1204,1,1672531200,1672531220,322,3,1
84227486@N02,3317,1672531200,1672531220,6,323,3,1
84227486@N02,3317,4,1672531200,1672531220,324,3,1
84227486@N02,3317,1,1672531200,1672531220,325,3,1
79959485@N00,3172,1672531200,1672531220,6,326,4,1
79959485@N00,3172,12,1672531200,1672531220,327,4,1
79959485@N00,3172,8,1672531200,1672531220,328,4,1
79959485@N00,3172,1,1672531200,1672531220,329,4,1
84697271@N00,3325,1672531200,1672531220,6,330,4,1
84697271@N00,3325,2,1672531200,1672531220,331,4,1
84697271@N00,3325,8,1672531200,1672531220,332,4,1
84697271@N00,3325,1,1672531200,1672531220,333,4,1
98109106@N00,3823,1672531200,1672531220,6,334,4,1
98109106@N00,3823,4,1672531200,1672531220,335,4,1
98109106@N00,3823,7,1672531200,1672531220,336,4,1
98109106@N00,3823,1,1672531200,1672531220,337,4,1
65223931@N00,2733,1672531200,1672531220,6,338,4,1
65223931@N00,2733,5,1672531200,1672531220,339,4,1
65223931@N00,2733,4,1672531200,1672531220,340,4,1
65223931@N00,2733,1,1672531200,1672531220,341,4,1
95608654@N04,3694,1672531200,1672531220,6,342,4,1
95608654@N04,3694,4,1672531200,1672531220,343,4,1
95608654@N04,3694,5,1672531200,1672531220,344,4,1
95608654@N04,3694,1,1672531200,1672531220,345,4,1
105380744@N04,74,1672531200,1672531220,6,346,4,1
105380744@N04,74,8,1672531200,1672531220,347,4,1
105380744@N04,74,5,1672531200,1672531220,348,4,1
105380744@N04,74,1,1672531200,1672531220,349,4,1
32617425@N00,1298,1672531200,1672531220,6,350,4,1
32617425@N00,1298,13,1672531200,1672531220,351,4,1
32617425@N00,1298,4,1672531200,1672531220,352,4,1
32617425@N00,1298,1,1672531200,1672531220,353,4,1
76151808@N00,3001,1672531200,1672531220,6,354,7,1
76151808@N00,3001,4,1672531200,1672531220,355,7,1
76151808@N00,3001,9,1672531200,1672531220,356,7,1
76151808@N00,3001,10,1672531200,1672531220,357,7,1
76151808@N00,3001,11,1672531200,1672531220,358,7,1
76151808@N00,3001,8,1672531200,1672531220,359,7,1
76151808@N00,3001,1,1672531200,1672531220,360,7,1
64834051@N00,2714,2,1672531200,1672531220,361,8,1
64834051@N00,2714,4,1672531200,1672531220,362,8,1
64834051@N00,2714,8,1672531200,1672531220,363,8,1
64834051@N00,2714,13,1672531200,1672531220,364,8,1
64834051@N00,2714,12,1672531200,1672531220,365,8,1
64834051@N00,2714,1,1672531200,1672531220,366,8,1
64834051@N00,2714,5,1672531200,1672531220,367,8,1
64834051@N00,2714,1672531200,1672531220,6,368,8,1
35041397@N00,1419,2,1672531200,1672531220,369,7,1
35041397@N00,1419,1,1672531200,1672531220,370,7,1
35041397@N00,1419,5,1672531200,1672531220,371,7,1
35041397@N00,1419,10,1672531200,1672531220,372,7,1
35041397@N00,1419,8,1672531200,1672531220,373,7,1
35041397@N00,1419,13,1672531200,1672531220,374,7,1
35041397@N00,1419,1672531200,1672531220,6,375,7,1
10259875@N03,55,2,1672531200,1672531220,376,5,1
10259875@N03,55,5,1672531200,1672531220,377,5,1
10259875@N03,55,1,1672531200,1672531220,378,5,1
10259875@N03,55,13,1672531200,1672531220,379,5,1
10259875@N03,55,1672531200,1672531220,6,380,5,1
8021465@N08,3185,2,1672531200,1672531220,381,3,1
8021465@N08,3185,8,1672531200,1672531220,382,3,1
8021465@N08,3185,1672531200,1672531220,6,383,3,1
77503031@N00,3069,2,1672531200,1672531220,384,3,1
77503031@N00,3069,8,1672531200,1672531220,385,3,1
77503031@N00,3069,1672531200,1672531220,6,386,3,1
44948268@N02,1978,2,1672531200,1672531220,387,3,1
44948268@N02,1978,13,1672531200,1672531220,388,3,1
44948268@N02,1978,1672531200,1672531220,6,389,3,1
57915028@N00,2483,2,1672531200,1672531220,390,3,1
57915028@N00,2483,13,1672531200,1672531220,391,3,1
57915028@N00,2483,1672531200,1672531220,6,392,3,1
52192784@N08,2309,2,1672531200,1672531220,393,4,1
52192784@N08,2309,11,1672531200,1672531220,394,4,1
52192784@N08,2309,1,1672531200,1672531220,395,4,1
52192784@N08,2309,1672531200,1672531220,6,396,4,1
42416044@N04,1790,2,1672531200,1672531220,397,3,1
42416044@N04,1790,4,1672531200,1672531220,398,3,1
42416044@N04,1790,1672531200,1672531220,6,399,3,1
93743574@N08,3652,2,1672531200,1672531220,400,3,1
93743574@N08,3652,4,1672531200,1672531220,401,3,1
93743574@N08,3652,1672531200,1672531220,6,402,3,1
9036688@N06,3526,2,1672531200,1672531220,403,3,1
9036688@N06,3526,10,1672531200,1672531220,404,3,1
9036688@N06,3526,1672531200,1672531220,6,405,3,1
33441892@N00,1335,2,1672531200,1672531220,406,11,1
33441892@N00,1335,8,1672531200,1672531220,407,11,1
33441892@N00,1335,9,1672531200,1672531220,408,11,1
33441892@N00,1335,10,1672531200,1672531220,409,11,1
33441892@N00,1335,1,1672531200,1672531220,410,11,1
33441892@N00,1335,7,1672531200,1672531220,411,11,1
33441892@N00,1335,12,1672531200,1672531220,412,11,1
33441892@N00,1335,13,1672531200,1672531220,413,11,1
33441892@N00,1335,4,1672531200,1672531220,414,11,1
33441892@N00,1335,3,1672531200,1672531220,415,11,1
33441892@N00,1335,1672531200,1672531220,6,416,11,1
53046881@N07,2349,2,1672531200,1672531220,417,4,1
53046881@N07,2349,1,1672531200,1672531220,418,4,1
53046881@N07,2349,5,1672531200,1672531220,419,4,1
53046881@N07,2349,1672531200,1672531220,6,420,4,1
97267319@N00,3801,2,1672531200,1672531220,421,5,1
97267319@N00,3801,8,1672531200,1672531220,422,5,1
97267319@N00,3801,4,1672531200,1672531220,423,5,1
97267319@N00,3801,13,1672531200,1672531220,424,5,1
97267319@N00,3801,1672531200,1672531220,6,425,5,1
24435279@N00,885,2,1672531200,1672531220,426,7,1
24435279@N00,885,10,1672531200,1672531220,427,7,1
24435279@N00,885,5,1672531200,1672531220,428,7,1
24435279@N00,885,1,1672531200,1672531220,429,7,1
24435279@N00,885,8,1672531200,1672531220,430,7,1
24435279@N00,885,11,1672531200,1672531220,431,7,1
24435279@N00,885,1672531200,1672531220,6,432,7,1
89522530@N00,3497,1,1672531200,1672531220,433,10,1
89522530@N00,3497,8,1672531200,1672531220,434,10,1
89522530@N00,3497,13,1672531200,1672531220,435,10,1
89522530@N00,3497,11,1672531200,1672531220,436,10,1
89522530@N00,3497,4,1672531200,1672531220,437,10,1
89522530@N00,3497,2,1672531200,1672531220,438,10,1
89522530@N00,3497,1672531200,1672531220,6,439,10,1
89522530@N00,3497,3,1672531200,1672531220,440,10,1
89522530@N00,3497,7,1672531200,1672531220,441,10,1
89522530@N00,3497,12,1672531200,1672531220,442,10,1
42399173@N05,1786,1,1672531200,1672531220,443,4,1
42399173@N05,1786,8,1672531200,1672531220,444,4,1
42399173@N05,1786,7,1672531200,1672531220,445,4,1
42399173@N05,1786,12,1672531200,1672531220,446,4,1
43642153@N04,1864,1,1672531200,1672531220,447,5,1
43642153@N04,1864,8,1672531200,1672531220,448,5,1
43642153@N04,1864,10,1672531200,1672531220,449,5,1
43642153@N04,1864,9,1672531200,1672531220,450,5,1
43642153@N04,1864,12,1672531200,1672531220,451,5,1
93283041@N00,3637,1,1672531200,1672531220,452,8,1
93283041@N00,3637,1672531200,1672531220,6,453,8,1
93283041@N00,3637,13,1672531200,1672531220,454,8,1
93283041@N00,3637,7,1672531200,1672531220,455,8,1
93283041@N00,3637,5,1672531200,1672531220,456,8,1
93283041@N00,3637,10,1672531200,1672531220,457,8,1
93283041@N00,3637,8,1672531200,1672531220,458,8,1
93283041@N00,3637,12,1672531200,1672531220,459,8,1
44082489@N00,1894,1,1672531200,1672531220,460,3,1
44082489@N00,1894,1672531200,1672531220,6,461,3,1
44082489@N00,1894,12,1672531200,1672531220,462,3,1
34176066@N00,1390,1,1672531200,1672531220,463,3,1
34176066@N00,1390,10,1672531200,1672531220,464,3,1
34176066@N00,1390,12,1672531200,1672531220,465,3,1
45561435@N00,2012,8,1672531200,1672531220,466,7,1
45561435@N00,2012,9,1672531200,1672531220,467,7,1
45561435@N00,2012,10,1672531200,1672531220,468,7,1
45561435@N00,2012,4,1672531200,1672531220,469,7,1
45561435@N00,2012,1672531200,1672531220,6,470,7,1
45561435@N00,2012,1,1672531200,1672531220,471,7,1
45561435@N00,2012,5,1672531200,1672531220,472,7,1
101195207@N02,30,8,1672531200,1672531220,473,5,1
101195207@N02,30,2,1672531200,1672531220,474,5,1
101195207@N02,30,10,1672531200,1672531220,475,5,1
101195207@N02,30,1,1672531200,1672531220,476,5,1
101195207@N02,30,5,1672531200,1672531220,477,5,1
59888795@N03,2525,8,1672531200,1672531220,478,3,1
59888795@N03,2525,2,1672531200,1672531220,479,3,1
59888795@N03,2525,5,1672531200,1672531220,480,3,1
60054626@N00,2544,8,1672531200,1672531220,481,3,1
60054626@N00,2544,2,1672531200,1672531220,482,3,1
60054626@N00,2544,5,1672531200,1672531220,483,3,1
100620414@N03,15,8,1672531200,1672531220,484,3,1
100620414@N03,15,11,1672531200,1672531220,485,3,1
100620414@N03,15,5,1672531200,1672531220,486,3,1
22696986@N08,740,8,1672531200,1672531220,487,3,1
22696986@N08,740,11,1672531200,1672531220,488,3,1
22696986@N08,740,5,1672531200,1672531220,489,3,1
115511286@N06,191,8,1672531200,1672531220,490,5,1
115511286@N06,191,11,1672531200,1672531220,491,5,1
115511286@N06,191,1672531200,1672531220,6,492,5,1
115511286@N06,191,1,1672531200,1672531220,493,5,1
115511286@N06,191,5,1672531200,1672531220,494,5,1
128509080@N04,313,8,1672531200,1672531220,495,6,1
128509080@N04,313,2,1672531200,1672531220,496,6,1
128509080@N04,313,1672531200,1672531220,6,497,6,1
128509080@N04,313,1,1672531200,1672531220,498,6,1
128509080@N04,313,12,1672531200,1672531220,499,6,1
128509080@N04,313,5,1672531200,1672531220,500,6,1
13901020@N02,382,8,1672531200,1672531220,501,6,1
