userID,trajID,poiID,startTime,endTime,#photo,trajLen,poiDuration
8347765@N06,5947,8,1672531200,1672531220,55,9,1
8347765@N06,5947,11,1672531200,1672531220,56,9,1
8347765@N06,5947,7,1672531200,1672531220,57,9,1
8347765@N06,5947,10,1672531200,1672531220,58,9,1
8347765@N06,5947,23,1672531200,1672531220,59,9,1
8347765@N06,5947,12,1672531200,1672531220,60,9,1
8347765@N06,5947,6,1672531200,1672531220,61,9,1
35727989@N00,2600,19,1672531200,1672531220,62,3,1
35727989@N00,2600,16,1672531200,1672531220,63,3,1
35727989@N00,2600,6,1672531200,1672531220,64,3,1
79172203@N00,5640,19,1672531200,1672531220,65,6,1
79172203@N00,5640,24,1672531200,1672531220,66,6,1
79172203@N00,5640,25,1672531200,1672531220,67,6,1
79172203@N00,5640,16,1672531200,1672531220,68,6,1
79172203@N00,5640,17,1672531200,1672531220,69,6,1
79172203@N00,5640,6,1672531200,1672531220,70,6,1
96430093@N05,6635,19,1672531200,1672531220,71,4,1
96430093@N05,6635,12,1672531200,1672531220,72,4,1
96430093@N05,6635,24,1672531200,1672531220,73,4,1
96430093@N05,6635,6,1672531200,1672531220,74,4,1
79172203@N00,5625,19,1672531200,1672531220,75,4,1
79172203@N00,5625,14,1672531200,1672531220,76,4,1
79172203@N00,5625,24,1672531200,1672531220,77,4,1
79172203@N00,5625,6,1672531200,1672531220,78,4,1
8347765@N06,5944,24,1672531200,1672531220,79,3,1
8347765@N06,5944,14,1672531200,1672531220,80,3,1
8347765@N06,5944,19,1672531200,1672531220,81,3,1
10182842@N08,74,24,1672531200,1672531220,82,3,1
10182842@N08,74,14,1672531200,1672531220,83,3,1
10182842@N08,74,19,1672531200,1672531220,84,3,1
40910200@N06,3256,24,1672531200,1672531220,85,4,1
40910200@N06,3256,5,1672531200,1672531220,86,4,1
40910200@N06,3256,12,1672531200,1672531220,87,4,1
40910200@N06,3256,19,1672531200,1672531220,88,4,1
79172203@N00,5634,24,1672531200,1672531220,89,5,1
79172203@N00,5634,12,1672531200,1672531220,90,5,1
79172203@N00,5634,6,1672531200,1672531220,91,5,1
79172203@N00,5634,16,1672531200,1672531220,92,5,1
79172203@N00,5634,19,1672531200,1672531220,93,5,1
47736026@N04,3715,24,1672531200,1672531220,94,4,1
47736026@N04,3715,20,1672531200,1672531220,95,4,1
47736026@N04,3715,14,1672531200,1672531220,96,4,1
47736026@N04,3715,19,1672531200,1672531220,97,4,1
10182842@N08,69,24,1672531200,1672531220,98,6,1
10182842@N08,69,25,1672531200,1672531220,99,6,1
10182842@N08,69,13,1672531200,1672531220,100,6,1
10182842@N08,69,16,1672531200,1672531220,101,6,1
10182842@N08,69,8,1672531200,1672531220,102,6,1
10182842@N08,69,19,1672531200,1672531220,103,6,1
14042144@N07,754,24,1672531200,1672531220,104,4,1
14042144@N07,754,7,1672531200,1672531220,105,4,1
14042144@N07,754,14,1672531200,1672531220,106,4,1
14042144@N07,754,19,1672531200,1672531220,107,4,1
79172203@N00,5624,24,1672531200,1672531220,108,3,1
79172203@N00,5624,6,1672531200,1672531220,109,3,1
79172203@N00,5624,19,1672531200,1672531220,110,3,1
10182842@N08,53,8,1672531200,1672531220,111,4,1
10182842@N08,53,16,1672531200,1672531220,112,4,1
10182842@N08,53,7,1672531200,1672531220,113,4,1
10182842@N08,53,15,1672531200,1672531220,114,4,1
41453183@N05,3278,16,1672531200,1672531220,115,4,1
41453183@N05,3278,14,1672531200,1672531220,116,4,1
41453183@N05,3278,18,1672531200,1672531220,117,4,1
41453183@N05,3278,7,1672531200,1672531220,118,4,1
48889068621@N01,3790,16,1672531200,1672531220,119,3,1
48889068621@N01,3790,12,1672531200,1672531220,120,3,1
48889068621@N01,3790,7,1672531200,1672531220,121,3,1
92328493@N00,6420,16,1672531200,1672531220,122,3,1
92328493@N00,6420,18,1672531200,1672531220,123,3,1
92328493@N00,6420,7,1672531200,1672531220,124,3,1
23716112@N06,1576,16,1672531200,1672531220,125,13,1
23716112@N06,1576,10,1672531200,1672531220,126,13,1
23716112@N06,1576,6,1672531200,1672531220,127,13,1
23716112@N06,1576,24,1672531200,1672531220,128,13,1
23716112@N06,1576,4,1672531200,1672531220,129,13,1
23716112@N06,1576,14,1672531200,1672531220,130,13,1
23716112@N06,1576,19,1672531200,1672531220,131,13,1
23716112@N06,1576,20,1672531200,1672531220,132,13,1
23716112@N06,1576,15,1672531200,1672531220,133,13,1
23716112@N06,1576,22,1672531200,1672531220,134,13,1
23716112@N06,1576,25,1672531200,1672531220,135,13,1
23716112@N06,1576,17,1672531200,1672531220,136,13,1
23716112@N06,1576,7,1672531200,1672531220,137,13,1
29764570@N00,2135,16,1672531200,1672531220,138,6,1
29764570@N00,2135,15,1672531200,1672531220,139,6,1
29764570@N00,2135,10,1672531200,1672531220,140,6,1
29764570@N00,2135,11,1672531200,1672531220,141,6,1
29764570@N00,2135,18,1672531200,1672531220,142,6,1
29764570@N00,2135,7,1672531200,1672531220,143,6,1
95133089@N00,6570,16,1672531200,1672531220,144,7,1
95133089@N00,6570,18,1672531200,1672531220,145,7,1
95133089@N00,6570,15,1672531200,1672531220,146,7,1
95133089@N00,6570,12,1672531200,1672531220,147,7,1
95133089@N00,6570,20,1672531200,1672531220,148,7,1
95133089@N00,6570,19,1672531200,1672531220,149,7,1
95133089@N00,6570,7,1672531200,1672531220,150,7,1
91604003@N02,6363,16,1672531200,1672531220,151,7,1
91604003@N02,6363,11,1672531200,1672531220,152,7,1
91604003@N02,6363,24,1672531200,1672531220,153,7,1
91604003@N02,6363,17,1672531200,1672531220,154,7,1
91604003@N02,6363,5,1672531200,1672531220,155,7,1
91604003@N02,6363,18,1672531200,1672531220,156,7,1
91604003@N02,6363,7,1672531200,1672531220,157,7,1
76024515@N07,5444,16,1672531200,1672531220,158,5,1
76024515@N07,5444,13,1672531200,1672531220,159,5,1
76024515@N07,5444,10,1672531200,1672531220,160,5,1
76024515@N07,5444,6,1672531200,1672531220,161,5,1
76024515@N07,5444,7,1672531200,1672531220,162,5,1
99471343@N00,6890,16,1672531200,1672531220,163,5,1
99471343@N00,6890,17,1672531200,1672531220,164,5,1
99471343@N00,6890,5,1672531200,1672531220,165,5,1
99471343@N00,6890,25,1672531200,1672531220,166,5,1
99471343@N00,6890,7,1672531200,1672531220,167,5,1
51311897@N00,4011,24,1672531200,1672531220,168,3,1
51311897@N00,4011,21,1672531200,1672531220,169,3,1
51311897@N00,4011,4,1672531200,1672531220,170,3,1
39146060@N00,3129,24,1672531200,1672531220,171,6,1
39146060@N00,3129,17,1672531200,1672531220,172,6,1
39146060@N00,3129,5,1672531200,1672531220,173,6,1
39146060@N00,3129,18,1672531200,1672531220,174,6,1
39146060@N00,3129,25,1672531200,1672531220,175,6,1
39146060@N00,3129,4,1672531200,1672531220,176,6,1
79172203@N00,5619,24,1672531200,1672531220,177,3,1
79172203@N00,5619,13,1672531200,1672531220,178,3,1
79172203@N00,5619,4,1672531200,1672531220,179,3,1
37763182@N03,2808,18,1672531200,1672531220,180,3,1
37763182@N03,2808,10,1672531200,1672531220,181,3,1
37763182@N03,2808,1,1672531200,1672531220,182,3,1
21228638@N00,1092,18,1672531200,1672531220,183,4,1
21228638@N00,1092,7,1672531200,1672531220,184,4,1
21228638@N00,1092,5,1672531200,1672531220,185,4,1
21228638@N00,1092,1,1672531200,1672531220,186,4,1
28555425@N00,2023,18,1672531200,1672531220,187,9,1
28555425@N00,2023,24,1672531200,1672531220,188,9,1
28555425@N00,2023,20,1672531200,1672531220,189,9,1
28555425@N00,2023,14,1672531200,1672531220,190,9,1
28555425@N00,2023,25,1672531200,1672531220,191,9,1
28555425@N00,2023,17,1672531200,1672531220,192,9,1
28555425@N00,2023,19,1672531200,1672531220,193,9,1
28555425@N00,2023,6,1672531200,1672531220,194,9,1
28555425@N00,2023,1,1672531200,1672531220,195,9,1
41556385@N06,3296,4,1672531200,1672531220,196,3,1
41556385@N06,3296,25,1672531200,1672531220,197,3,1
41556385@N06,3296,22,1672531200,1672531220,198,3,1
45352977@N05,3593,4,1672531200,1672531220,199,7,1
45352977@N05,3593,14,1672531200,1672531220,200,7,1
45352977@N05,3593,11,1672531200,1672531220,201,7,1
45352977@N05,3593,18,1672531200,1672531220,202,7,1
45352977@N05,3593,12,1672531200,1672531220,203,7,1
45352977@N05,3593,6,1672531200,1672531220,204,7,1
45352977@N05,3593,25,1672531200,1672531220,205,7,1
27934342@N00,1974,8,1672531200,1672531220,206,3,1
27934342@N00,1974,25,1672531200,1672531220,207,3,1
27934342@N00,1974,7,1672531200,1672531220,208,3,1
22826842@N04,1376,8,1672531200,1672531220,209,4,1
22826842@N04,1376,14,1672531200,1672531220,210,4,1
22826842@N04,1376,19,1672531200,1672531220,211,4,1
22826842@N04,1376,7,1672531200,1672531220,212,4,1
35498711@N04,2593,3,1672531200,1672531220,213,5,1
35498711@N04,2593,22,1672531200,1672531220,214,5,1
35498711@N04,2593,19,1672531200,1672531220,215,5,1
35498711@N04,2593,6,1672531200,1672531220,216,5,1
35498711@N04,2593,9,1672531200,1672531220,217,5,1
24503701@N02,1675,17,1672531200,1672531220,218,6,1
24503701@N02,1675,7,1672531200,1672531220,219,6,1
24503701@N02,1675,24,1672531200,1672531220,220,6,1
24503701@N02,1675,12,1672531200,1672531220,221,6,1
24503701@N02,1675,16,1672531200,1672531220,222,6,1
24503701@N02,1675,4,1672531200,1672531220,223,6,1
50751757@N00,3973,17,1672531200,1672531220,224,12,1
50751757@N00,3973,16,1672531200,1672531220,225,12,1
50751757@N00,3973,12,1672531200,1672531220,226,12,1
50751757@N00,3973,25,1672531200,1672531220,227,12,1
50751757@N00,3973,24,1672531200,1672531220,228,12,1
50751757@N00,3973,23,1672531200,1672531220,229,12,1
50751757@N00,3973,7,1672531200,1672531220,230,12,1
50751757@N00,3973,3,1672531200,1672531220,231,12,1
50751757@N00,3973,10,1672531200,1672531220,232,12,1
50751757@N00,3973,1,1672531200,1672531220,233,12,1
50751757@N00,3973,18,1672531200,1672531220,234,12,1
50751757@N00,3973,4,1672531200,1672531220,235,12,1
88859913@N00,6188,17,1672531200,1672531220,236,4,1
88859913@N00,6188,25,1672531200,1672531220,237,4,1
88859913@N00,6188,16,1672531200,1672531220,238,4,1
88859913@N00,6188,7,1672531200,1672531220,239,4,1
10182842@N08,65,17,1672531200,1672531220,240,7,1
10182842@N08,65,23,1672531200,1672531220,241,7,1
10182842@N08,65,16,1672531200,1672531220,242,7,1
10182842@N08,65,10,1672531200,1672531220,243,7,1
10182842@N08,65,5,1672531200,1672531220,244,7,1
10182842@N08,65,18,1672531200,1672531220,245,7,1
10182842@N08,65,7,1672531200,1672531220,246,7,1
34154171@N00,2474,17,1672531200,1672531220,247,3,1
34154171@N00,2474,11,1672531200,1672531220,248,3,1
34154171@N00,2474,7,1672531200,1672531220,249,3,1
107470608@N03,247,25,1672531200,1672531220,250,3,1
107470608@N03,247,18,1672531200,1672531220,251,3,1
107470608@N03,247,15,1672531200,1672531220,252,3,1
23951075@N06,1635,7,1672531200,1672531220,253,4,1
23951075@N06,1635,16,1672531200,1672531220,254,4,1
23951075@N06,1635,13,1672531200,1672531220,255,4,1
23951075@N06,1635,24,1672531200,1672531220,256,4,1
33063488@N02,2378,7,1672531200,1672531220,257,6,1
33063488@N02,2378,11,1672531200,1672531220,258,6,1
33063488@N02,2378,18,1672531200,1672531220,259,6,1
33063488@N02,2378,10,1672531200,1672531220,260,6,1
33063488@N02,2378,17,1672531200,1672531220,261,6,1
33063488@N02,2378,24,1672531200,1672531220,262,6,1
82418556@N00,5846,7,1672531200,1672531220,263,5,1
82418556@N00,5846,18,1672531200,1672531220,264,5,1
82418556@N00,5846,22,1672531200,1672531220,265,5,1
82418556@N00,5846,25,1672531200,1672531220,266,5,1
82418556@N00,5846,24,1672531200,1672531220,267,5,1
97463056@N00,6721,7,1672531200,1672531220,268,3,1
97463056@N00,6721,18,1672531200,1672531220,269,3,1
97463056@N00,6721,24,1672531200,1672531220,270,3,1
18366889@N00,987,19,1672531200,1672531220,271,3,1
18366889@N00,987,6,1672531200,1672531220,272,3,1
18366889@N00,987,16,1672531200,1672531220,273,3,1
79172203@N00,5653,19,1672531200,1672531220,274,3,1
79172203@N00,5653,6,1672531200,1672531220,275,3,1
79172203@N00,5653,16,1672531200,1672531220,276,3,1
35498711@N04,2591,19,1672531200,1672531220,277,3,1
35498711@N04,2591,13,1672531200,1672531220,278,3,1
35498711@N04,2591,16,1672531200,1672531220,279,3,1
39438001@N00,3144,19,1672531200,1672531220,280,6,1
39438001@N00,3144,17,1672531200,1672531220,281,6,1
39438001@N00,3144,24,1672531200,1672531220,282,6,1
39438001@N00,3144,7,1672531200,1672531220,283,6,1
39438001@N00,3144,13,1672531200,1672531220,284,6,1
39438001@N00,3144,16,1672531200,1672531220,285,6,1
51311897@N00,4007,19,1672531200,1672531220,286,3,1
51311897@N00,4007,8,1672531200,1672531220,287,3,1
51311897@N00,4007,16,1672531200,1672531220,288,3,1
56999509@N00,4272,19,1672531200,1672531220,289,4,1
56999509@N00,4272,8,1672531200,1672531220,290,4,1
56999509@N00,4272,25,1672531200,1672531220,291,4,1
56999509@N00,4272,16,1672531200,1672531220,292,4,1
64576282@N00,4895,19,1672531200,1672531220,293,3,1
64576282@N00,4895,18,1672531200,1672531220,294,3,1
64576282@N00,4895,16,1672531200,1672531220,295,3,1
68255606@N00,5123,19,1672531200,1672531220,296,3,1
68255606@N00,5123,24,1672531200,1672531220,297,3,1
68255606@N00,5123,16,1672531200,1672531220,298,3,1
91535662@N06,6356,19,1672531200,1672531220,299,3,1
91535662@N06,6356,14,1672531200,1672531220,300,3,1
91535662@N06,6356,16,1672531200,1672531220,301,3,1
92025065@N00,6404,19,1672531200,1672531220,302,3,1
92025065@N00,6404,14,1672531200,1672531220,303,3,1
92025065@N00,6404,16,1672531200,1672531220,304,3,1
64569741@N00,4882,19,1672531200,1672531220,305,7,1
64569741@N00,4882,24,1672531200,1672531220,306,7,1
64569741@N00,4882,12,1672531200,1672531220,307,7,1
64569741@N00,4882,14,1672531200,1672531220,308,7,1
64569741@N00,4882,11,1672531200,1672531220,309,7,1
64569741@N00,4882,18,1672531200,1672531220,310,7,1
64569741@N00,4882,16,1672531200,1672531220,311,7,1
29226532@N00,2068,19,1672531200,1672531220,312,3,1
29226532@N00,2068,23,1672531200,1672531220,313,3,1
29226532@N00,2068,16,1672531200,1672531220,314,3,1
10450800@N03,188,7,1672531200,1672531220,315,4,1
10450800@N03,188,11,1672531200,1672531220,316,4,1
10450800@N03,188,14,1672531200,1672531220,317,4,1
10450800@N03,188,15,1672531200,1672531220,318,4,1
22309110@N03,1271,16,1672531200,1672531220,319,4,1
22309110@N03,1271,24,1672531200,1672531220,320,4,1
22309110@N03,1271,14,1672531200,1672531220,321,4,1
22309110@N03,1271,22,1672531200,1672531220,322,4,1
52615621@N07,4078,16,1672531200,1672531220,323,9,1
52615621@N07,4078,6,1672531200,1672531220,324,9,1
52615621@N07,4078,14,1672531200,1672531220,325,9,1
52615621@N07,4078,20,1672531200,1672531220,326,9,1
52615621@N07,4078,24,1672531200,1672531220,327,9,1
52615621@N07,4078,8,1672531200,1672531220,328,9,1
52615621@N07,4078,4,1672531200,1672531220,329,9,1
52615621@N07,4078,13,1672531200,1672531220,330,9,1
52615621@N07,4078,22,1672531200,1672531220,331,9,1
108118224@N04,252,16,1672531200,1672531220,332,3,1
108118224@N04,252,12,1672531200,1672531220,333,3,1
108118224@N04,252,22,1672531200,1672531220,334,3,1
22309110@N03,1281,16,1672531200,1672531220,335,3,1
22309110@N03,1281,7,1672531200,1672531220,336,3,1
22309110@N03,1281,22,1672531200,1672531220,337,3,1
38235069@N00,2925,16,1672531200,1672531220,338,6,1
38235069@N00,2925,19,1672531200,1672531220,339,6,1
38235069@N00,2925,14,1672531200,1672531220,340,6,1
38235069@N00,2925,8,1672531200,1672531220,341,6,1
38235069@N00,2925,25,1672531200,1672531220,342,6,1
38235069@N00,2925,22,1672531200,1672531220,343,6,1
48166800@N00,3736,16,1672531200,1672531220,344,3,1
48166800@N00,3736,18,1672531200,1672531220,345,3,1
48166800@N00,3736,22,1672531200,1672531220,346,3,1
50616872@N07,3966,4,1672531200,1672531220,347,6,1
50616872@N07,3966,19,1672531200,1672531220,348,6,1
50616872@N07,3966,23,1672531200,1672531220,349,6,1
50616872@N07,3966,14,1672531200,1672531220,350,6,1
50616872@N07,3966,17,1672531200,1672531220,351,6,1
50616872@N07,3966,13,1672531200,1672531220,352,6,1
81291546@N02,5781,20,1672531200,1672531220,353,5,1
81291546@N02,5781,24,1672531200,1672531220,354,5,1
81291546@N02,5781,14,1672531200,1672531220,355,5,1
81291546@N02,5781,15,1672531200,1672531220,356,5,1
81291546@N02,5781,9,1672531200,1672531220,357,5,1
64098965@N00,4861,10,1672531200,1672531220,358,5,1
64098965@N00,4861,18,1672531200,1672531220,359,5,1
64098965@N00,4861,7,1672531200,1672531220,360,5,1
64098965@N00,4861,16,1672531200,1672531220,361,5,1
64098965@N00,4861,15,1672531200,1672531220,362,5,1
10581108@N00,216,4,1672531200,1672531220,363,3,1
10581108@N00,216,10,1672531200,1672531220,364,3,1
10581108@N00,216,23,1672531200,1672531220,365,3,1
38235069@N00,2920,4,1672531200,1672531220,366,3,1
38235069@N00,2920,17,1672531200,1672531220,367,3,1
38235069@N00,2920,23,1672531200,1672531220,368,3,1
12241674@N03,521,13,1672531200,1672531220,369,5,1
12241674@N03,521,10,1672531200,1672531220,370,5,1
12241674@N03,521,1,1672531200,1672531220,371,5,1
12241674@N03,521,7,1672531200,1672531220,372,5,1
12241674@N03,521,14,1672531200,1672531220,373,5,1
104785013@N07,202,13,1672531200,1672531220,374,3,1
104785013@N07,202,19,1672531200,1672531220,375,3,1
104785013@N07,202,14,1672531200,1672531220,376,3,1
26153219@N00,1809,6,1672531200,1672531220,377,13,1
26153219@N00,1809,4,1672531200,1672531220,378,13,1
26153219@N00,1809,25,1672531200,1672531220,379,13,1
26153219@N00,1809,21,1672531200,1672531220,380,13,1
26153219@N00,1809,7,1672531200,1672531220,381,13,1
26153219@N00,1809,12,1672531200,1672531220,382,13,1
26153219@N00,1809,20,1672531200,1672531220,383,13,1
26153219@N00,1809,16,1672531200,1672531220,384,13,1
26153219@N00,1809,18,1672531200,1672531220,385,13,1
26153219@N00,1809,10,1672531200,1672531220,386,13,1
26153219@N00,1809,5,1672531200,1672531220,387,13,1
26153219@N00,1809,17,1672531200,1672531220,388,13,1
26153219@N00,1809,23,1672531200,1672531220,389,13,1
78013771@N00,5551,6,1672531200,1672531220,390,9,1
78013771@N00,5551,19,1672531200,1672531220,391,9,1
78013771@N00,5551,3,1672531200,1672531220,392,9,1
78013771@N00,5551,8,1672531200,1672531220,393,9,1
78013771@N00,5551,14,1672531200,1672531220,394,9,1
78013771@N00,5551,25,1672531200,1672531220,395,9,1
78013771@N00,5551,18,1672531200,1672531220,396,9,1
78013771@N00,5551,16,1672531200,1672531220,397,9,1
78013771@N00,5551,23,1672531200,1672531220,398,9,1
93629101@N05,6490,22,1672531200,1672531220,399,5,1
93629101@N05,6490,12,1672531200,1672531220,400,5,1
93629101@N05,6490,24,1672531200,1672531220,401,5,1
93629101@N05,6490,19,1672531200,1672531220,402,5,1
93629101@N05,6490,16,1672531200,1672531220,403,5,1
37369621@N00,2748,22,1672531200,1672531220,404,5,1
37369621@N00,2748,25,1672531200,1672531220,405,5,1
37369621@N00,2748,15,1672531200,1672531220,406,5,1
37369621@N00,2748,20,1672531200,1672531220,407,5,1
37369621@N00,2748,16,1672531200,1672531220,408,5,1
90427028@N00,6261,22,1672531200,1672531220,409,3,1
90427028@N00,6261,20,1672531200,1672531220,410,3,1
90427028@N00,6261,16,1672531200,1672531220,411,3,1
92859439@N06,6443,22,1672531200,1672531220,412,5,1
92859439@N06,6443,1,1672531200,1672531220,413,5,1
92859439@N06,6443,5,1672531200,1672531220,414,5,1
92859439@N06,6443,7,1672531200,1672531220,415,5,1
92859439@N06,6443,16,1672531200,1672531220,416,5,1
9588819@N06,6609,22,1672531200,1672531220,417,4,1
9588819@N06,6609,24,1672531200,1672531220,418,4,1
9588819@N06,6609,19,1672531200,1672531220,419,4,1
9588819@N06,6609,16,1672531200,1672531220,420,4,1
51064846@N07,3994,22,1672531200,1672531220,421,4,1
51064846@N07,3994,20,1672531200,1672531220,422,4,1
51064846@N07,3994,6,1672531200,1672531220,423,4,1
51064846@N07,3994,16,1672531200,1672531220,424,4,1
22309110@N03,1244,22,1672531200,1672531220,425,4,1
22309110@N03,1244,13,1672531200,1672531220,426,4,1
22309110@N03,1244,24,1672531200,1672531220,427,4,1
22309110@N03,1244,16,1672531200,1672531220,428,4,1
53610434@N07,4120,11,1672531200,1672531220,429,9,1
53610434@N07,4120,5,1672531200,1672531220,430,9,1
53610434@N07,4120,10,1672531200,1672531220,431,9,1
53610434@N07,4120,3,1672531200,1672531220,432,9,1
53610434@N07,4120,18,1672531200,1672531220,433,9,1
53610434@N07,4120,20,1672531200,1672531220,434,9,1
53610434@N07,4120,6,1672531200,1672531220,435,9,1
53610434@N07,4120,15,1672531200,1672531220,436,9,1
53610434@N07,4120,14,1672531200,1672531220,437,9,1
102953813@N07,158,11,1672531200,1672531220,438,3,1
102953813@N07,158,7,1672531200,1672531220,439,3,1
102953813@N07,158,14,1672531200,1672531220,440,3,1
78127908@N04,5562,11,1672531200,1672531220,441,3,1
78127908@N04,5562,15,1672531200,1672531220,442,3,1
78127908@N04,5562,14,1672531200,1672531220,443,3,1
82418556@N00,5881,11,1672531200,1672531220,444,3,1
82418556@N00,5881,18,1672531200,1672531220,445,3,1
82418556@N00,5881,14,1672531200,1672531220,446,3,1
35237099571@N01,2560,22,1672531200,1672531220,447,6,1
35237099571@N01,2560,15,1672531200,1672531220,448,6,1
35237099571@N01,2560,16,1672531200,1672531220,449,6,1
35237099571@N01,2560,7,1672531200,1672531220,450,6,1
35237099571@N01,2560,11,1672531200,1672531220,451,6,1
35237099571@N01,2560,18,1672531200,1672531220,452,6,1
88537228@N00,6176,22,1672531200,1672531220,453,7,1
88537228@N00,6176,4,1672531200,1672531220,454,7,1
88537228@N00,6176,21,1672531200,1672531220,455,7,1
88537228@N00,6176,20,1672531200,1672531220,456,7,1
88537228@N00,6176,19,1672531200,1672531220,457,7,1
88537228@N00,6176,7,1672531200,1672531220,458,7,1
88537228@N00,6176,18,1672531200,1672531220,459,7,1
84601962@N00,6041,10,1672531200,1672531220,460,5,1
84601962@N00,6041,14,1672531200,1672531220,461,5,1
84601962@N00,6041,18,1672531200,1672531220,462,5,1
84601962@N00,6041,25,1672531200,1672531220,463,5,1
84601962@N00,6041,2,1672531200,1672531220,464,5,1
37763182@N03,2810,22,1672531200,1672531220,465,3,1
37763182@N03,2810,10,1672531200,1672531220,466,3,1
37763182@N03,2810,25,1672531200,1672531220,467,3,1
56228621@N03,4259,22,1672531200,1672531220,468,3,1
56228621@N03,4259,10,1672531200,1672531220,469,3,1
56228621@N03,4259,25,1672531200,1672531220,470,3,1
22309110@N03,1309,22,1672531200,1672531220,471,4,1
22309110@N03,1309,16,1672531200,1672531220,472,4,1
22309110@N03,1309,24,1672531200,1672531220,473,4,1
22309110@N03,1309,25,1672531200,1672531220,474,4,1
28519626@N07,2017,22,1672531200,1672531220,475,3,1
28519626@N07,2017,13,1672531200,1672531220,476,3,1
28519626@N07,2017,25,1672531200,1672531220,477,3,1
40185495@N00,3196,24,1672531200,1672531220,478,3,1
40185495@N00,3196,12,1672531200,1672531220,479,3,1
40185495@N00,3196,11,1672531200,1672531220,480,3,1
20163306@N00,1044,24,1672531200,1672531220,481,5,1
20163306@N00,1044,20,1672531200,1672531220,482,5,1
20163306@N00,1044,6,1672531200,1672531220,483,5,1
20163306@N00,1044,16,1672531200,1672531220,484,5,1
20163306@N00,1044,11,1672531200,1672531220,485,5,1
23113465@N08,1417,24,1672531200,1672531220,486,3,1
23113465@N08,1417,19,1672531200,1672531220,487,3,1
23113465@N08,1417,11,1672531200,1672531220,488,3,1
36209531@N07,2639,24,1672531200,1672531220,489,3,1
36209531@N07,2639,14,1672531200,1672531220,490,3,1
36209531@N07,2639,11,1672531200,1672531220,491,3,1
65959869@N08,4972,24,1672531200,1672531220,492,4,1
65959869@N08,4972,14,1672531200,1672531220,493,4,1
65959869@N08,4972,7,1672531200,1672531220,494,4,1
65959869@N08,4972,11,1672531200,1672531220,495,4,1
15409581@N00,889,23,1672531200,1672531220,496,8,1
15409581@N00,889,25,1672531200,1672531220,497,8,1
15409581@N00,889,13,1672531200,1672531220,498,8,1
15409581@N00,889,22,1672531200,1672531220,499,8,1
