userID,trajID,poiID,startTime,endTime,#photo,trajLen,poiDuration
41808955@N00,2659,17,1672531200,1672531220,88,3,1
20727999@N06,791,8,1672531200,1672531220,89,5,1
20727999@N06,791,5,1672531200,1672531220,90,5,1
20727999@N06,791,11,1672531200,1672531220,91,5,1
20727999@N06,791,1,1672531200,1672531220,92,5,1
20727999@N06,791,9,1672531200,1672531220,93,5,1
35034363370@N01,2115,8,1672531200,1672531220,94,15,1
35034363370@N01,2115,5,1672531200,1672531220,95,15,1
35034363370@N01,2115,11,1672531200,1672531220,96,15,1
35034363370@N01,2115,1,1672531200,1672531220,97,15,1
35034363370@N01,2115,2,1672531200,1672531220,98,15,1
35034363370@N01,2115,12,1672531200,1672531220,99,15,1
35034363370@N01,2115,7,1672531200,1672531220,100,15,1
35034363370@N01,2115,14,1672531200,1672531220,101,15,1
35034363370@N01,2115,3,1672531200,1672531220,102,15,1
35034363370@N01,2115,17,1672531200,1672531220,103,15,1
35034363370@N01,2115,13,1672531200,1672531220,104,15,1
35034363370@N01,2115,15,1672531200,1672531220,105,15,1
35034363370@N01,2115,4,1672531200,1672531220,106,15,1
35034363370@N01,2115,16,1672531200,1672531220,107,15,1
35034363370@N01,2115,9,1672531200,1672531220,108,15,1
9790304@N07,5735,8,1672531200,1672531220,109,6,1
9790304@N07,5735,5,1672531200,1672531220,110,6,1
9790304@N07,5735,11,1672531200,1672531220,111,6,1
9790304@N07,5735,12,1672531200,1672531220,112,6,1
9790304@N07,5735,1,1672531200,1672531220,113,6,1
9790304@N07,5735,9,1672531200,1672531220,114,6,1
91372718@N04,5346,8,1672531200,1672531220,115,8,1
91372718@N04,5346,15,1672531200,1672531220,116,8,1
91372718@N04,5346,17,1672531200,1672531220,117,8,1
91372718@N04,5346,10,1672531200,1672531220,118,8,1
91372718@N04,5346,11,1672531200,1672531220,119,8,1
91372718@N04,5346,16,1672531200,1672531220,120,8,1
91372718@N04,5346,4,1672531200,1672531220,121,8,1
91372718@N04,5346,9,1672531200,1672531220,122,8,1
35404547@N02,2156,8,1672531200,1672531220,123,3,1
35404547@N02,2156,11,1672531200,1672531220,124,3,1
35404547@N02,2156,9,1672531200,1672531220,125,3,1
53848863@N02,3681,8,1672531200,1672531220,126,3,1
53848863@N02,3681,11,1672531200,1672531220,127,3,1
53848863@N02,3681,9,1672531200,1672531220,128,3,1
75338025@N07,4571,1672531200,1672531220,6,129,6,1
75338025@N07,4571,8,1672531200,1672531220,130,6,1
75338025@N07,4571,5,1672531200,1672531220,131,6,1
75338025@N07,4571,2,1672531200,1672531220,132,6,1
75338025@N07,4571,1,1672531200,1672531220,133,6,1
75338025@N07,4571,11,1672531200,1672531220,134,6,1
33700145@N05,2004,1672531200,1672531220,6,135,5,1
33700145@N05,2004,13,1672531200,1672531220,136,5,1
33700145@N05,2004,17,1672531200,1672531220,137,5,1
33700145@N05,2004,15,1672531200,1672531220,138,5,1
33700145@N05,2004,11,1672531200,1672531220,139,5,1
12197785@N03,343,1672531200,1672531220,6,140,4,1
12197785@N03,343,7,1672531200,1672531220,141,4,1
12197785@N03,343,2,1672531200,1672531220,142,4,1
12197785@N03,343,11,1672531200,1672531220,143,4,1
43636216@N00,2849,1672531200,1672531220,6,144,3,1
43636216@N00,2849,14,1672531200,1672531220,145,3,1
43636216@N00,2849,11,1672531200,1672531220,146,3,1
46050386@N03,3077,14,1672531200,1672531220,147,4,1
46050386@N03,3077,2,1672531200,1672531220,148,4,1
46050386@N03,3077,12,1672531200,1672531220,149,4,1
46050386@N03,3077,9,1672531200,1672531220,150,4,1
23833168@N04,1165,17,1672531200,1672531220,151,3,1
23833168@N04,1165,15,1672531200,1672531220,152,3,1
23833168@N04,1165,7,1672531200,1672531220,153,3,1
51159953@N00,3499,17,1672531200,1672531220,154,5,1
51159953@N00,3499,11,1672531200,1672531220,155,5,1
51159953@N00,3499,1,1672531200,1672531220,156,5,1
51159953@N00,3499,2,1672531200,1672531220,157,5,1
51159953@N00,3499,7,1672531200,1672531220,158,5,1
85864407@N08,5086,7,1672531200,1672531220,159,3,1
85864407@N08,5086,4,1672531200,1672531220,160,3,1
85864407@N08,5086,8,1672531200,1672531220,161,3,1
43082306@N00,2774,17,1672531200,1672531220,162,3,1
43082306@N00,2774,11,1672531200,1672531220,163,3,1
43082306@N00,2774,16,1672531200,1672531220,164,3,1
36911028@N00,2277,2,1672531200,1672531220,165,3,1
36911028@N00,2277,5,1672531200,1672531220,166,3,1
36911028@N00,2277,10,1672531200,1672531220,167,3,1
40303166@N06,2541,2,1672531200,1672531220,168,10,1
40303166@N06,2541,4,1672531200,1672531220,169,10,1
40303166@N06,2541,16,1672531200,1672531220,170,10,1
40303166@N06,2541,1,1672531200,1672531220,171,10,1
40303166@N06,2541,5,1672531200,1672531220,172,10,1
40303166@N06,2541,8,1672531200,1672531220,173,10,1
40303166@N06,2541,13,1672531200,1672531220,174,10,1
40303166@N06,2541,15,1672531200,1672531220,175,10,1
40303166@N06,2541,17,1672531200,1672531220,176,10,1
40303166@N06,2541,10,1672531200,1672531220,177,10,1
56223610@N07,3767,2,1672531200,1672531220,178,4,1
56223610@N07,3767,12,1672531200,1672531220,179,4,1
56223610@N07,3767,13,1672531200,1672531220,180,4,1
56223610@N07,3767,10,1672531200,1672531220,181,4,1
10259875@N03,77,2,1672531200,1672531220,182,3,1
10259875@N03,77,11,1672531200,1672531220,183,3,1
10259875@N03,77,10,1672531200,1672531220,184,3,1
20727999@N06,790,5,1672531200,1672531220,185,6,1
20727999@N06,790,8,1672531200,1672531220,186,6,1
20727999@N06,790,17,1672531200,1672531220,187,6,1
20727999@N06,790,10,1672531200,1672531220,188,6,1
20727999@N06,790,1,1672531200,1672531220,189,6,1
20727999@N06,790,2,1672531200,1672531220,190,6,1
19555551@N00,743,5,1672531200,1672531220,191,3,1
19555551@N00,743,11,1672531200,1672531220,192,3,1
19555551@N00,743,2,1672531200,1672531220,193,3,1
8459320@N03,5013,5,1672531200,1672531220,194,3,1
8459320@N03,5013,11,1672531200,1672531220,195,3,1
8459320@N03,5013,2,1672531200,1672531220,196,3,1
99471343@N00,5801,5,1672531200,1672531220,197,5,1
99471343@N00,5801,13,1672531200,1672531220,198,5,1
99471343@N00,5801,17,1672531200,1672531220,199,5,1
99471343@N00,5801,14,1672531200,1672531220,200,5,1
99471343@N00,5801,2,1672531200,1672531220,201,5,1
26678134@N04,1407,5,1672531200,1672531220,202,3,1
26678134@N04,1407,3,1672531200,1672531220,203,3,1
26678134@N04,1407,2,1672531200,1672531220,204,3,1
33934966@N00,2047,5,1672531200,1672531220,205,6,1
33934966@N00,2047,8,1672531200,1672531220,206,6,1
33934966@N00,2047,11,1672531200,1672531220,207,6,1
33934966@N00,2047,1,1672531200,1672531220,208,6,1
33934966@N00,2047,4,1672531200,1672531220,209,6,1
33934966@N00,2047,2,1672531200,1672531220,210,6,1
29648523@N05,1712,5,1672531200,1672531220,211,5,1
29648523@N05,1712,8,1672531200,1672531220,212,5,1
29648523@N05,1712,10,1672531200,1672531220,213,5,1
29648523@N05,1712,17,1672531200,1672531220,214,5,1
29648523@N05,1712,2,1672531200,1672531220,215,5,1
30891516@N08,1786,5,1672531200,1672531220,216,5,1
30891516@N08,1786,8,1672531200,1672531220,217,5,1
30891516@N08,1786,13,1672531200,1672531220,218,5,1
30891516@N08,1786,17,1672531200,1672531220,219,5,1
30891516@N08,1786,2,1672531200,1672531220,220,5,1
25027171@N08,1272,17,1672531200,1672531220,221,6,1
25027171@N08,1272,10,1672531200,1672531220,222,6,1
25027171@N08,1272,11,1672531200,1672531220,223,6,1
25027171@N08,1272,2,1672531200,1672531220,224,6,1
25027171@N08,1272,14,1672531200,1672531220,225,6,1
25027171@N08,1272,3,1672531200,1672531220,226,6,1
9611843@N04,5559,17,1672531200,1672531220,227,4,1
9611843@N04,5559,11,1672531200,1672531220,228,4,1
9611843@N04,5559,8,1672531200,1672531220,229,4,1
9611843@N04,5559,3,1672531200,1672531220,230,4,1
95911107@N02,5539,17,1672531200,1672531220,231,5,1
95911107@N02,5539,10,1672531200,1672531220,232,5,1
95911107@N02,5539,11,1672531200,1672531220,233,5,1
95911107@N02,5539,2,1672531200,1672531220,234,5,1
95911107@N02,5539,3,1672531200,1672531220,235,5,1
28530387@N06,1622,2,1672531200,1672531220,236,3,1
28530387@N06,1622,5,1672531200,1672531220,237,3,1
28530387@N06,1622,3,1672531200,1672531220,238,3,1
44452722@N03,2943,2,1672531200,1672531220,239,5,1
44452722@N03,2943,9,1672531200,1672531220,240,5,1
44452722@N03,2943,8,1672531200,1672531220,241,5,1
44452722@N03,2943,5,1672531200,1672531220,242,5,1
44452722@N03,2943,3,1672531200,1672531220,243,5,1
73114641@N00,4476,2,1672531200,1672531220,244,4,1
73114641@N00,4476,15,1672531200,1672531220,245,4,1
73114641@N00,4476,13,1672531200,1672531220,246,4,1
73114641@N00,4476,3,1672531200,1672531220,247,4,1
29225947@N00,1690,11,1672531200,1672531220,248,7,1
29225947@N00,1690,7,1672531200,1672531220,249,7,1
29225947@N00,1690,2,1672531200,1672531220,250,7,1
29225947@N00,1690,10,1672531200,1672531220,251,7,1
29225947@N00,1690,13,1672531200,1672531220,252,7,1
29225947@N00,1690,17,1672531200,1672531220,253,7,1
29225947@N00,1690,5,1672531200,1672531220,254,7,1
22207764@N06,908,11,1672531200,1672531220,255,6,1
22207764@N06,908,3,1672531200,1672531220,256,6,1
22207764@N06,908,9,1672531200,1672531220,257,6,1
22207764@N06,908,16,1672531200,1672531220,258,6,1
22207764@N06,908,4,1672531200,1672531220,259,6,1
22207764@N06,908,5,1672531200,1672531220,260,6,1
37159320@N00,2308,11,1672531200,1672531220,261,4,1
37159320@N00,2308,2,1672531200,1672531220,262,4,1
37159320@N00,2308,4,1672531200,1672531220,263,4,1
37159320@N00,2308,5,1672531200,1672531220,264,4,1
105156445@N06,113,11,1672531200,1672531220,265,7,1
105156445@N06,113,2,1672531200,1672531220,266,7,1
105156445@N06,113,10,1672531200,1672531220,267,7,1
105156445@N06,113,17,1672531200,1672531220,268,7,1
105156445@N06,113,15,1672531200,1672531220,269,7,1
105156445@N06,113,13,1672531200,1672531220,270,7,1
105156445@N06,113,5,1672531200,1672531220,271,7,1
11438118@N00,256,11,1672531200,1672531220,272,5,1
11438118@N00,256,15,1672531200,1672531220,273,5,1
11438118@N00,256,13,1672531200,1672531220,274,5,1
11438118@N00,256,8,1672531200,1672531220,275,5,1
11438118@N00,256,5,1672531200,1672531220,276,5,1
12238277@N04,347,11,1672531200,1672531220,277,3,1
12238277@N04,347,3,1672531200,1672531220,278,3,1
12238277@N04,347,5,1672531200,1672531220,279,3,1
23172783@N07,1045,11,1672531200,1672531220,280,3,1
23172783@N07,1045,3,1672531200,1672531220,281,3,1
23172783@N07,1045,5,1672531200,1672531220,282,3,1
122876725@N05,353,11,1672531200,1672531220,283,7,1
122876725@N05,353,1,1672531200,1672531220,284,7,1
122876725@N05,353,9,1672531200,1672531220,285,7,1
122876725@N05,353,7,1672531200,1672531220,286,7,1
122876725@N05,353,3,1672531200,1672531220,287,7,1
122876725@N05,353,8,1672531200,1672531220,288,7,1
122876725@N05,353,5,1672531200,1672531220,289,7,1
12508217@N08,377,11,1672531200,1672531220,290,6,1
12508217@N08,377,9,1672531200,1672531220,291,6,1
12508217@N08,377,16,1672531200,1672531220,292,6,1
12508217@N08,377,7,1672531200,1672531220,293,6,1
12508217@N08,377,3,1672531200,1672531220,294,6,1
12508217@N08,377,5,1672531200,1672531220,295,6,1
17099253@N00,705,11,1672531200,1672531220,296,4,1
17099253@N00,705,2,1672531200,1672531220,297,4,1
17099253@N00,705,10,1672531200,1672531220,298,4,1
17099253@N00,705,5,1672531200,1672531220,299,4,1
22802028@N08,993,11,1672531200,1672531220,300,3,1
22802028@N08,993,1,1672531200,1672531220,301,3,1
22802028@N08,993,5,1672531200,1672531220,302,3,1
48427787@N00,3266,11,1672531200,1672531220,303,3,1
48427787@N00,3266,1,1672531200,1672531220,304,3,1
48427787@N00,3266,5,1672531200,1672531220,305,3,1
96678288@N02,5690,11,1672531200,1672531220,306,3,1
96678288@N02,5690,1,1672531200,1672531220,307,3,1
96678288@N02,5690,5,1672531200,1672531220,308,3,1
24435279@N00,1214,11,1672531200,1672531220,309,3,1
24435279@N00,1214,1,1672531200,1672531220,310,3,1
24435279@N00,1214,5,1672531200,1672531220,311,3,1
23604805@N07,1092,11,1672531200,1672531220,312,3,1
23604805@N07,1092,17,1672531200,1672531220,313,3,1
23604805@N07,1092,5,1672531200,1672531220,314,3,1
48603464@N05,3278,11,1672531200,1672531220,315,3,1
48603464@N05,3278,17,1672531200,1672531220,316,3,1
48603464@N05,3278,5,1672531200,1672531220,317,3,1
79959485@N00,4810,11,1672531200,1672531220,318,3,1
79959485@N00,4810,17,1672531200,1672531220,319,3,1
79959485@N00,4810,5,1672531200,1672531220,320,3,1
23684642@N08,1114,11,1672531200,1672531220,321,3,1
23684642@N08,1114,8,1672531200,1672531220,322,3,1
23684642@N08,1114,5,1672531200,1672531220,323,3,1
35853462@N00,2197,11,1672531200,1672531220,324,3,1
35853462@N00,2197,8,1672531200,1672531220,325,3,1
35853462@N00,2197,5,1672531200,1672531220,326,3,1
74289372@N00,4532,11,1672531200,1672531220,327,3,1
74289372@N00,4532,8,1672531200,1672531220,328,3,1
74289372@N00,4532,5,1672531200,1672531220,329,3,1
78364960@N04,4699,11,1672531200,1672531220,330,3,1
78364960@N04,4699,8,1672531200,1672531220,331,3,1
78364960@N04,4699,5,1672531200,1672531220,332,3,1
96084178@N00,5552,11,1672531200,1672531220,333,3,1
96084178@N00,5552,8,1672531200,1672531220,334,3,1
96084178@N00,5552,5,1672531200,1672531220,335,3,1
79761301@N00,4795,11,1672531200,1672531220,336,3,1
79761301@N00,4795,8,1672531200,1672531220,337,3,1
79761301@N00,4795,5,1672531200,1672531220,338,3,1
23720661@N08,1140,11,1672531200,1672531220,339,4,1
23720661@N08,1140,3,1672531200,1672531220,340,4,1
23720661@N08,1140,4,1672531200,1672531220,341,4,1
23720661@N08,1140,5,1672531200,1672531220,342,4,1
23720661@N08,1141,11,1672531200,1672531220,343,3,1
23720661@N08,1141,10,1672531200,1672531220,344,3,1
23720661@N08,1141,5,1672531200,1672531220,345,3,1
47125846@N08,3165,11,1672531200,1672531220,346,3,1
47125846@N08,3165,10,1672531200,1672531220,347,3,1
47125846@N08,3165,5,1672531200,1672531220,348,3,1
96062950@N02,5544,11,1672531200,1672531220,349,3,1
96062950@N02,5544,13,1672531200,1672531220,350,3,1
96062950@N02,5544,5,1672531200,1672531220,351,3,1
24704473@N07,1242,11,1672531200,1672531220,352,9,1
24704473@N07,1242,2,1672531200,1672531220,353,9,1
24704473@N07,1242,9,1672531200,1672531220,354,9,1
24704473@N07,1242,16,1672531200,1672531220,355,9,1
24704473@N07,1242,4,1672531200,1672531220,356,9,1
24704473@N07,1242,10,1672531200,1672531220,357,9,1
24704473@N07,1242,17,1672531200,1672531220,358,9,1
24704473@N07,1242,8,1672531200,1672531220,359,9,1
24704473@N07,1242,5,1672531200,1672531220,360,9,1
26678134@N04,1411,11,1672531200,1672531220,361,4,1
26678134@N04,1411,3,1672531200,1672531220,362,4,1
26678134@N04,1411,1,1672531200,1672531220,363,4,1
26678134@N04,1411,5,1672531200,1672531220,364,4,1
27429042@N08,1511,11,1672531200,1672531220,365,5,1
27429042@N08,1511,2,1672531200,1672531220,366,5,1
27429042@N08,1511,4,1672531200,1672531220,367,5,1
27429042@N08,1511,16,1672531200,1672531220,368,5,1
27429042@N08,1511,5,1672531200,1672531220,369,5,1
29865634@N04,1735,11,1672531200,1672531220,370,4,1
29865634@N04,1735,3,1672531200,1672531220,371,4,1
29865634@N04,1735,15,1672531200,1672531220,372,4,1
29865634@N04,1735,5,1672531200,1672531220,373,4,1
37046031@N00,2290,11,1672531200,1672531220,374,3,1
37046031@N00,2290,16,1672531200,1672531220,375,3,1
37046031@N00,2290,5,1672531200,1672531220,376,3,1
41197583@N00,2601,11,1672531200,1672531220,377,7,1
41197583@N00,2601,2,1672531200,1672531220,378,7,1
41197583@N00,2601,10,1672531200,1672531220,379,7,1
41197583@N00,2601,17,1672531200,1672531220,380,7,1
41197583@N00,2601,13,1672531200,1672531220,381,7,1
41197583@N00,2601,15,1672531200,1672531220,382,7,1
41197583@N00,2601,5,1672531200,1672531220,383,7,1
43245053@N00,2817,11,1672531200,1672531220,384,3,1
43245053@N00,2817,14,1672531200,1672531220,385,3,1
43245053@N00,2817,5,1672531200,1672531220,386,3,1
49103297@N04,3356,11,1672531200,1672531220,387,4,1
49103297@N04,3356,2,1672531200,1672531220,388,4,1
49103297@N04,3356,1,1672531200,1672531220,389,4,1
49103297@N04,3356,5,1672531200,1672531220,390,4,1
51267780@N00,3503,11,1672531200,1672531220,391,9,1
51267780@N00,3503,9,1672531200,1672531220,392,9,1
51267780@N00,3503,16,1672531200,1672531220,393,9,1
51267780@N00,3503,10,1672531200,1672531220,394,9,1
51267780@N00,3503,17,1672531200,1672531220,395,9,1
51267780@N00,3503,15,1672531200,1672531220,396,9,1
51267780@N00,3503,13,1672531200,1672531220,397,9,1
51267780@N00,3503,8,1672531200,1672531220,398,9,1
51267780@N00,3503,5,1672531200,1672531220,399,9,1
52574631@N00,3568,11,1672531200,1672531220,400,4,1
52574631@N00,3568,14,1672531200,1672531220,401,4,1
52574631@N00,3568,4,1672531200,1672531220,402,4,1
52574631@N00,3568,5,1672531200,1672531220,403,4,1
53353745@N00,3666,11,1672531200,1672531220,404,6,1
53353745@N00,3666,10,1672531200,1672531220,405,6,1
53353745@N00,3666,17,1672531200,1672531220,406,6,1
53353745@N00,3666,15,1672531200,1672531220,407,6,1
53353745@N00,3666,8,1672531200,1672531220,408,6,1
53353745@N00,3666,5,1672531200,1672531220,409,6,1
63257911@N00,4069,11,1672531200,1672531220,410,4,1
63257911@N00,4069,9,1672531200,1672531220,411,4,1
63257911@N00,4069,4,1672531200,1672531220,412,4,1
63257911@N00,4069,5,1672531200,1672531220,413,4,1
67774977@N00,4281,11,1672531200,1672531220,414,6,1
67774977@N00,4281,10,1672531200,1672531220,415,6,1
67774977@N00,4281,17,1672531200,1672531220,416,6,1
67774977@N00,4281,13,1672531200,1672531220,417,6,1
67774977@N00,4281,8,1672531200,1672531220,418,6,1
67774977@N00,4281,5,1672531200,1672531220,419,6,1
79172203@N00,4762,11,1672531200,1672531220,420,8,1
79172203@N00,4762,9,1672531200,1672531220,421,8,1
79172203@N00,4762,1,1672531200,1672531220,422,8,1
79172203@N00,4762,10,1672531200,1672531220,423,8,1
79172203@N00,4762,15,1672531200,1672531220,424,8,1
79172203@N00,4762,13,1672531200,1672531220,425,8,1
79172203@N00,4762,8,1672531200,1672531220,426,8,1
79172203@N00,4762,5,1672531200,1672531220,427,8,1
82418556@N00,4928,11,1672531200,1672531220,428,5,1
82418556@N00,4928,12,1672531200,1672531220,429,5,1
82418556@N00,4928,4,1672531200,1672531220,430,5,1
82418556@N00,4928,9,1672531200,1672531220,431,5,1
82418556@N00,4928,5,1672531200,1672531220,432,5,1
8348059@N02,4974,11,1672531200,1672531220,433,12,1
8348059@N02,4974,14,1672531200,1672531220,434,12,1
8348059@N02,4974,3,1672531200,1672531220,435,12,1
8348059@N02,4974,7,1672531200,1672531220,436,12,1
8348059@N02,4974,2,1672531200,1672531220,437,12,1
8348059@N02,4974,4,1672531200,1672531220,438,12,1
8348059@N02,4974,17,1672531200,1672531220,439,12,1
8348059@N02,4974,10,1672531200,1672531220,440,12,1
8348059@N02,4974,15,1672531200,1672531220,441,12,1
8348059@N02,4974,13,1672531200,1672531220,442,12,1
8348059@N02,4974,8,1672531200,1672531220,443,12,1
8348059@N02,4974,5,1672531200,1672531220,444,12,1
85979850@N00,5100,11,1672531200,1672531220,445,6,1
85979850@N00,5100,1,1672531200,1672531220,446,6,1
85979850@N00,5100,17,1672531200,1672531220,447,6,1
85979850@N00,5100,15,1672531200,1672531220,448,6,1
85979850@N00,5100,8,1672531200,1672531220,449,6,1
85979850@N00,5100,5,1672531200,1672531220,450,6,1
8638605@N02,5113,11,1672531200,1672531220,451,4,1
8638605@N02,5113,16,1672531200,1672531220,452,4,1
8638605@N02,5113,13,1672531200,1672531220,453,4,1
8638605@N02,5113,5,1672531200,1672531220,454,4,1
86787360@N00,5140,11,1672531200,1672531220,455,5,1
86787360@N00,5140,2,1672531200,1672531220,456,5,1
86787360@N00,5140,17,1672531200,1672531220,457,5,1
86787360@N00,5140,4,1672531200,1672531220,458,5,1
86787360@N00,5140,5,1672531200,1672531220,459,5,1
91501015@N07,5357,11,1672531200,1672531220,460,4,1
91501015@N07,5357,8,1672531200,1672531220,461,4,1
91501015@N07,5357,17,1672531200,1672531220,462,4,1
91501015@N07,5357,5,1672531200,1672531220,463,4,1
93283041@N00,5438,11,1672531200,1672531220,464,4,1
93283041@N00,5438,1,1672531200,1672531220,465,4,1
93283041@N00,5438,16,1672531200,1672531220,466,4,1
93283041@N00,5438,5,1672531200,1672531220,467,4,1
96678288@N02,5674,11,1672531200,1672531220,468,4,1
96678288@N02,5674,9,1672531200,1672531220,469,4,1
96678288@N02,5674,1,1672531200,1672531220,470,4,1
96678288@N02,5674,5,1672531200,1672531220,471,4,1
97137858@N00,5712,11,1672531200,1672531220,472,9,1
97137858@N00,5712,3,1672531200,1672531220,473,9,1
97137858@N00,5712,12,1672531200,1672531220,474,9,1
97137858@N00,5712,10,1672531200,1672531220,475,9,1
97137858@N00,5712,17,1672531200,1672531220,476,9,1
97137858@N00,5712,15,1672531200,1672531220,477,9,1
97137858@N00,5712,13,1672531200,1672531220,478,9,1
97137858@N00,5712,8,1672531200,1672531220,479,9,1
97137858@N00,5712,5,1672531200,1672531220,480,9,1
64478148@N07,4154,11,1672531200,1672531220,481,8,1
64478148@N07,4154,1,1672531200,1672531220,482,8,1
64478148@N07,4154,8,1672531200,1672531220,483,8,1
64478148@N07,4154,13,1672531200,1672531220,484,8,1
64478148@N07,4154,15,1672531200,1672531220,485,8,1
64478148@N07,4154,17,1672531200,1672531220,486,8,1
64478148@N07,4154,10,1672531200,1672531220,487,8,1
64478148@N07,4154,5,1672531200,1672531220,488,8,1
69811005@N00,4354,11,1672531200,1672531220,489,5,1
69811005@N00,4354,8,1672531200,1672531220,490,5,1
69811005@N00,4354,4,1672531200,1672531220,491,5,1
69811005@N00,4354,13,1672531200,1672531220,492,5,1
69811005@N00,4354,5,1672531200,1672531220,493,5,1
49503114584@N01,3407,11,1672531200,1672531220,494,5,1
49503114584@N01,3407,10,1672531200,1672531220,495,5,1
49503114584@N01,3407,17,1672531200,1672531220,496,5,1
49503114584@N01,3407,15,1672531200,1672531220,497,5,1
49503114584@N01,3407,5,1672531200,1672531220,498,5,1
40646519@N00,2560,2,1672531200,1672531220,499,12,1
